source,target
从 谈 的 诗 中 我 们 知 道 两 件 事 是 这 种 习 俗 原 来 由 来 已 久 敲 锣 喊 叫 的 正 是 李 三 这 样 的 里 胥 二 是 为 什 么 在 那 样 日 子 喊 叫 原 来 是 因 为 那 时 灶 王 爷 上 天 去 了 火 烛 没 人 管 了 这 实 在 是 很 有 意 思 不 过 真 实 的 原 因 还 是 岁 暮 风 高 容 易 失 火 与 灶 王 的 上 天 去 汇 报 工 作 关 系 不 大,co2ng ta2n de shi1 zho1ng wo3 men zhi1 da4o lia3ng jia4n shi4 shi4 zhe4 zho3ng xi2 su2 yua2n la2i yo2u la2i yi3 jiu3 qia1o luo2 ha3n jia4o de zhe4ng shi4 li3 sa1n zhe4 ya4ng de li3 xu1 e4r shi4 we4i she2n me za4i na4 ya4ng ri4 zi ha3n jia4o yua2n la2i shi4 yi1n we4i na4 shi2 za4o wa2ng ye2 sha4ng tia1n qu4 le huo3 zhu2 me2i re2n gua3n le zhe4 shi2 za4i shi4 he3n yo3u yi4 si1 bu4 guo4 zhe1n shi2 de yua2n yi1n ha2i shi4 sui4 mu4 fe1ng ga1o ro2ng yi4 shi1 huo3 yu3 za4o wa2ng de sha4ng tia1n qu4 hui4 ba4o go1ng zuo4 gua1n xi4 bu4 da4
撂 远 些 是 说 不 要 挨 床 太 近 以 免 炉 中 残 火 烧 着 被 褥,lia4o yua3n xie1 shi4 shuo1 bu4 ya4o a1i chua2ng ta4i ji4n yi3 mia3n lu2 zho1ng ca2n huo3 sha1o zhe be4i ru4
榆 树,yu2 shu4
侉 奶 奶 住 到 这 里 定 已 经 好 多 年 了 她 种 的 八 棵 榆 树 已 经 很 大 了,kua3 na3i na3i zhu4 da4o zhe4 li3 di4ng yi3 ji1ng ha3o duo1 nia2n le ta1 zho3ng de ba1 ke1 yu2 shu4 yi3 ji1ng he3n da4 le
这 地 方 把 徐 州 以 北 说 话 带 山 东 口 音 的 人 都 叫 做 侉 子 这 县 里 有 不 少 侉 子 他 们 大 都 住 在 运 河 堤 下 拉 纤 推 独 轮 车 运 货 运 得 最 多 的 是 河 工 所 用 石 头 碾 石 头 粉 石 头 碾 细 供 修 大 船 的 和 麻 丝 桐 油 和 在 起 填 塞 船 缝 烙 锅 盔 这 种 干 厚 棒 硬 的 面 饼 也 主 要 是 卖 给 侉 子 吃 卖 牛 杂 碎 汤 本 地 人 也 有 专 门 跑 到 运 河 堤 上 去 尝 尝 这 种 异 味 的,zhe4 de fa1ng ba3 xu2 zho1u yi3 be3i shuo1 hua4 da4i sha1n do1ng ko3u yi1n de re2n do1u jia4o zuo4 kua3 zi zhe4 xia4n li3 yo3u bu4 sha3o kua3 zi ta1 men da4 do1u zhu4 za4i yu4n he2 di1 xia4 la1 xia1n tui1 du2 lu2n che1 yu4n huo4 yu4n de2 zui4 duo1 de shi4 he2 go1ng suo3 yo4ng shi2 to2u nia3n shi2 to2u fe3n shi2 to2u nia3n xi4 go1ng xiu1 da4 chua2n de he2 ma2 si1 to2ng yo2u he2 za4i qi3 tia2n sa1i chua2n fe4ng la4o guo1 kui1 zhe4 zho3ng ga4n ho4u ba4ng yi4ng de mia4n bi3ng ye3 zhu3 ya4o shi4 ma4i ge3i kua3 zi chi1 ma4i niu2 za2 sui4 ta1ng be3n de re2n ye3 yo3u zhua1n me2n pa3o da4o yu4n he2 di1 sha4ng qu4 cha2ng cha2ng zhe4 zho3ng yi4 we4i de
侉 奶 奶 想 必 本 是 个 侉 子 的 家 属 她 应 当 有 过 个 丈 夫 个 侉 老 爹 她 的 丈 夫 哪 里 去 了 呢 死 了 还 是 贩 了 桃 子 扔 下 她 跑 了 不 知 道 她 丈 夫 姓 什 么 她 姓 什 么 很 少 人 知 道 大 家 都 叫 她 侉 奶 奶 大 人 小 孩 穷 苦 人 有 钱 的 都 这 样 叫 倒 好 像 她 就 姓 侉 似 的,kua3 na3i na3i xia3ng bi4 be3n shi4 ge4 kua3 zi de jia1 shu3 ta1 yi1ng da1ng yo3u guo4 ge4 zha4ng fu1 ge4 kua3 la3o die1 ta1 de zha4ng fu1 na3 li3 qu4 le ne si3 le ha2i shi4 fa4n le ta2o zi re1ng xia4 ta1 pa3o le bu4 zhi1 da4o ta1 zha4ng fu1 xi4ng she2n me ta1 xi4ng she2n me he3n sha3o re2n zhi1 da4o da4 jia1 do1u jia4o ta1 kua3 na3i na3i da4 re2n xia3o ha2i qio2ng ku3 re2n yo3u qia2n de do1u zhe4 ya4ng jia4o da4o ha3o xia4ng ta1 jiu4 xi4ng kua3 shi4 de
侉 奶 奶 怎 么 会 住 到 这 样 个 地 方 来 呢 这 附 近 住 的 都 是 本 地 人 没 有 另 外 家 侉 子 她 是 哪 年 搬 来 的 呢 你 问 附 近 的 住 户 他 们 都 回 答 不 出 只 是 说 啊 她 直 就 在 这 里 住 好 像 自 从 盘 古 开 天 地 这 里 就 有 个 侉 奶 奶,kua3 na3i na3i ze3n me hui4 zhu4 da4o zhe4 ya4ng ge4 de fa1ng la2i ne zhe4 fu4 ji4n zhu4 de do1u shi4 be3n de re2n me2i yo3u li4ng wa4i jia1 kua3 zi ta1 shi4 na3 nia2n ba1n la2i de ne ni3 we4n fu4 ji4n de zhu4 hu4 ta1 men do1u hui2 da2 bu4 chu1 zhi3 shi4 shuo1 a ta1 zhi2 jiu4 za4i zhe4 li3 zhu4 ha3o xia4ng zi4 co2ng pa2n gu3 ka1i tia1n de zhe4 li3 jiu4 yo3u ge4 kua3 na3i na3i
侉 奶 奶 住 在 个 巷 子 的 外 面 这 巷 口 有 座 门 大 概 就 是 所 谓 里 门 出 里 门 有 条 砖 铺 的 街 伸 向 越 塘 转 过 螺 蛳 坝 奔 臭 河 边 是 所 谓 后 街 后 街 边 有 人 家 侉 奶 奶 却 又 住 在 后 街 以 外 巷 口 外 后 街 边 有 条 很 宽 的 阴 沟 正 街 的 阴 沟 水 都 流 到 这 里 水 色 深 黑 发 出 各 种 气 味 蓝 靛 的 气 味 豆 腐 水 的 气 味 做 草 纸 的 纸 浆 气 味 不 知 道 为 什 么 闻 到 这 些 气 味 叫 人 感 到 忧 郁 经 常 有 乡 下 人 用 个 接 了 长 柄 的 洋 铁 罐 把 阴 沟 水 罐 罐 刮 起 来 倒 在 木 桶 里 这 是 很 好 的 肥 料 刮 得 沟 底 嘎 啦 嘎 啦 地 响 跳 过 这 条 大 阴 沟 有 片 空 地 侉 奶 奶 就 住 在 这 片 空 地 里,kua3 na3i na3i zhu4 za4i ge4 xia4ng zi de wa4i mia4n zhe4 xia4ng ko3u yo3u zuo4 me2n da4 ga4i jiu4 shi4 suo3 we4i li3 me2n chu1 li3 me2n yo3u tia2o zhua1n pu4 de jie1 she1n xia4ng yue4 ta2ng zhua3n guo4 luo2 si1 ba4 be1n cho4u he2 bia1n shi4 suo3 we4i ho4u jie1 ho4u jie1 bia1n yo3u re2n jia1 kua3 na3i na3i que4 yo4u zhu4 za4i ho4u jie1 yi3 wa4i xia4ng ko3u wa4i ho4u jie1 bia1n yo3u tia2o he3n kua1n de yi1n go1u zhe4ng jie1 de yi1n go1u shui3 do1u liu2 da4o zhe4 li3 shui3 se4 she1n he1i fa1 chu1 ge4 zho3ng qi4 we4i la2n dia4n de qi4 we4i do4u fu3 shui3 de qi4 we4i zuo4 ca3o zhi3 de zhi3 jia1ng qi4 we4i bu4 zhi1 da4o we4i she2n me we2n da4o zhe4 xie1 qi4 we4i jia4o re2n ga3n da4o yo1u yu4 ji1ng cha2ng yo3u xia1ng xia4 re2n yo4ng ge4 jie1 le zha3ng bi3ng de ya2ng tie3 gua4n ba3 yi1n go1u shui3 gua4n gua4n gua1 qi3 la2i da4o za4i mu4 to3ng li3 zhe4 shi4 he3n ha3o de fe2i lia4o gua1 de2 go1u di3 ga1 la ga1 la de xia3ng tia4o guo4 zhe4 tia2o da4 yi1n go1u yo3u pia4n ko1ng de kua3 na3i na3i jiu4 zhu4 za4i zhe4 pia4n ko1ng de li3
侉 奶 奶 的 家 是 两 间 草 房 独 门 独 户 四 边 不 靠 人 家 孤 零 零 的 她 家 的 后 面 是 带 围 墙 围 墙 里 面 是 家 香 店 的 作 坊 香 店 老 板 姓 杨 香 是 像 压 餾 饹 似 的 挤 出 来 的 挤 的 时 候 还 会 发 出 蓬 的 声 侉 奶 奶 没 有 去 看 过 师 傅 做 香 不 明 白 这 声 音 是 怎 样 弄 出 来 的 但 是 她 从 早 到 晚 就 直 听 着 这 种 很 深 沉 的 声 音 隔 几 分 钟 声 蓬 蓬 蓬 围 墙 有 个 门 从 门 口 往 里 看 便 可 看 到 扇 扇 像 铁 纱 窗 似 的 晒 香 的 棕 棚 子 上 面 整 整 齐 齐 平 铺 着 两 排 黄 色 的 线 香 侉 奶 奶 门 前 眼 望 去 有 个 海 潮 庵 原 来 不 知 是 住 和 尚 还 是 住 尼 姑 的 多 年 来 没 有 人 住 废 了 再 往 前 便 是 从 越 塘 流 下 来 的 条 河 河 上 有 座 小 桥 侉 奶 奶 家 的 左 右 都 是 空 地 左 边 长 了 很 高 的 草 右 边 是 侉 奶 奶 种 的 八 棵 榆 树,kua3 na3i na3i de jia1 shi4 lia3ng jia1n ca3o fa2ng du2 me2n du2 hu4 si4 bia1n bu4 ka4o re2n jia1 gu1 li2ng li2ng de ta1 jia1 de ho4u mia4n shi4 da4i we2i qia2ng we2i qia2ng li3 mia4n shi4 jia1 xia1ng dia4n de zuo4 fa1ng xia1ng dia4n la3o ba3n xi4ng ya2ng xia1ng shi4 xia4ng ya1 liu4 le shi4 de ji3 chu1 la2i de ji3 de shi2 ho4u ha2i hui4 fa1 chu1 pe2ng de she1ng kua3 na3i na3i me2i yo3u qu4 ka4n guo4 shi1 fu4 zuo4 xia1ng bu4 mi2ng ba2i zhe4 she1ng yi1n shi4 ze3n ya4ng no4ng chu1 la2i de da4n shi4 ta1 co2ng za3o da4o wa3n jiu4 zhi2 ti1ng zhe zhe4 zho3ng he3n she1n che2n de she1ng yi1n ge2 ji3 fe1n zho1ng she1ng pe2ng pe2ng pe2ng we2i qia2ng yo3u ge4 me2n co2ng me2n ko3u wa3ng li3 ka4n bia4n ke3 ka4n da4o sha4n sha4n xia4ng tie3 sha1 chua1ng shi4 de sha4i xia1ng de zo1ng pe2ng zi sha4ng mia4n zhe3ng zhe3ng qi2 qi2 pi2ng pu4 zhe lia3ng pa2i hua2ng se4 de xia4n xia1ng kua3 na3i na3i me2n qia2n ya3n wa4ng qu4 yo3u ge4 ha3i cha2o a1n yua2n la2i bu4 zhi1 shi4 zhu4 he2 sha4ng ha2i shi4 zhu4 ni2 gu1 de duo1 nia2n la2i me2i yo3u re2n zhu4 fe4i le za4i wa3ng qia2n bia4n shi4 co2ng yue4 ta2ng liu2 xia4 la2i de tia2o he2 he2 sha4ng yo3u zuo4 xia3o qia2o kua3 na3i na3i jia1 de zuo3 yo4u do1u shi4 ko1ng de zuo3 bia1n zha3ng le he3n ga1o de ca3o yo4u bia1n shi4 kua3 na3i na3i zho3ng de ba1 ke1 yu2 shu4
侉 奶 奶 靠 给 人 家 纳 鞋 底 过 日 子 附 近 几 条 巷 子 的 人 家 都 来 找 她 拿 了 旧 布 间 或 也 有 新 布 袼 褙 本 地 叫 做 骨 子 和 张 纸 剪 的 鞋 底 样 侉 奶 奶 就 按 底 样 把 旧 布 袼 褙 剪 好 做 做 粗 缝 几 针 然 后 就 坐 在 门 口 小 板 凳 上 纳 扎 锥 子 纳 针 哧 啦 哧 啦 有 时 把 锥 子 插 在 头 发 里 光 光 读 去 声 侉 奶 奶 手 劲 很 大 纳 的 针 脚 很 紧 她 纳 的 底 子 很 结 实 大 家 都 愿 找 她 纳 也 不 讲 个 价 钱 给 多 给 少 她 从 不 争 多 少 人 穿 过 她 纳 的 鞋 底 啊,kua3 na3i na3i ka4o ge3i re2n jia1 na4 xie2 di3 guo4 ri4 zi fu4 ji4n ji3 tia2o xia4ng zi de re2n jia1 do1u la2i zha3o ta1 na2 le jiu4 bu4 jia1n huo4 ye3 yo3u xi1n bu4 ge1 be4i be3n de jia4o zuo4 gu3 zi he2 zha1ng zhi3 jia3n de xie2 di3 ya4ng kua3 na3i na3i jiu4 a4n di3 ya4ng ba3 jiu4 bu4 ge1 be4i jia3n ha3o zuo4 zuo4 cu1 fe4ng ji3 zhe1n ra2n ho4u jiu4 zuo4 za4i me2n ko3u xia3o ba3n de4ng sha4ng na4 zha1 zhui1 zi na4 zhe1n chi1 la chi1 la yo3u shi2 ba3 zhui1 zi cha1 za4i to2u fa1 li3 gua1ng gua1ng du2 qu4 she1ng kua3 na3i na3i sho3u ji4n he3n da4 na4 de zhe1n jia3o he3n ji3n ta1 na4 de di3 zi he3n jie2 shi2 da4 jia1 do1u yua4n zha3o ta1 na4 ye3 bu4 jia3ng ge4 jia4 qia2n ge3i duo1 ge3i sha3o ta1 co2ng bu4 zhe1ng duo1 sha3o re2n chua1n guo4 ta1 na4 de xie2 di3 a
侉 奶 奶 清 早 就 坐 在 门 口 纳 鞋 底 她 不 点 灯 灯 碗 是 有 个 的 房 顶 上 也 挂 着 束 灯 草 但 是 灯 碗 是 干 的 那 束 灯 草 都 发 黄 了 她 睡 得 早 天 上 见 星 星 她 就 睡 了 起 得 也 早 别 人 家 的 烟 筒 才 冒 出 烧 早 饭 的 炊 烟 侉 奶 奶 已 经 纳 好 半 只 鞋 底 除 了 下 雨 下 雪 她 很 少 在 屋 里 她 那 屋 里 很 黑 整 天 都 坐 在 门 外 扎 锥 子 抽 麻 线 有 时 眼 酸 了 手 困 了 就 停 下 来 四 面 看 看,kua3 na3i na3i qi1ng za3o jiu4 zuo4 za4i me2n ko3u na4 xie2 di3 ta1 bu4 dia3n de1ng de1ng wa3n shi4 yo3u ge4 de fa2ng di3ng sha4ng ye3 gua4 zhe shu4 de1ng ca3o da4n shi4 de1ng wa3n shi4 ga4n de na4 shu4 de1ng ca3o do1u fa1 hua2ng le ta1 shui4 de2 za3o tia1n sha4ng jia4n xi1ng xi1ng ta1 jiu4 shui4 le qi3 de2 ye3 za3o bie2 re2n jia1 de ya1n to3ng ca2i ma4o chu1 sha1o za3o fa4n de chui1 ya1n kua3 na3i na3i yi3 ji1ng na4 ha3o ba4n zhi3 xie2 di3 chu2 le xia4 yu3 xia4 xue3 ta1 he3n sha3o za4i wu1 li3 ta1 na4 wu1 li3 he3n he1i zhe3ng tia1n do1u zuo4 za4i me2n wa4i zha1 zhui1 zi cho1u ma2 xia4n yo3u shi2 ya3n sua1n le sho3u ku4n le jiu4 ti2ng xia4 la2i si4 mia4n ka4n ka4n
正 街 上 有 家 豆 腐 店 有 头 牵 磨 的 驴 每 天 上 下 午 豆 腐 店 的 个 孩 子 总 牵 驴 到 侉 奶 奶 的 榆 树 下 打 滚 驴 乏 了 滚 再 滚 总 是 翻 不 过 去 滚 了 四 五 回 哎 翻 过 去 了 驴 打 着 响 鼻 浑 身 都 轻 松 了 侉 奶 奶 原 来 直 替 这 驴 在 心 里 攒 劲 驴 翻 过 了 侉 奶 奶 也 替 它 觉 得 轻 松,zhe4ng jie1 sha4ng yo3u jia1 do4u fu3 dia4n yo3u to2u qia1n mo2 de lv2 me3i tia1n sha4ng xia4 wu3 do4u fu3 dia4n de ge4 ha2i zi zo3ng qia1n lv2 da4o kua3 na3i na3i de yu2 shu4 xia4 da3 gu3n lv2 fa2 le gu3n za4i gu3n zo3ng shi4 fa1n bu4 guo4 qu4 gu3n le si4 wu3 hui2 a1i fa1n guo4 qu4 le lv2 da3 zhe xia3ng bi2 hu2n she1n do1u qi1ng so1ng le kua3 na3i na3i yua2n la2i zhi2 ti4 zhe4 lv2 za4i xi1n li3 za3n ji4n lv2 fa1n guo4 le kua3 na3i na3i ye3 ti4 ta1 jue2 de2 qi1ng so1ng
街 上 的 巷 子 里 的 孩 子 常 上 侉 奶 奶 门 前 的 空 地 上 来 玩 他 们 在 草 窝 里 捉 蚂 蚱 捉 油 葫 芦 捉 到 了 就 拿 给 侉 奶 奶 看 侉 奶 奶 你 看 大 不 大 侉 奶 奶 必 很 认 真 地 看 看 说 大 真 大 孩 子 玩 回 又 转 到 别 处 去 玩 了 或 沿 河 走 下 去 或 过 桥 到 对 岸 远 远 的 个 道 士 观 去 看 放 生 的 乌 龟 孩 子 的 妈 妈 有 时 来 找 孩 子 或 家 里 来 了 亲 戚 或 做 得 了 件 新 衣 要 他 回 家 试 试 就 问 侉 奶 奶 看 见 我 家 毛 毛 了 么 侉 奶 奶 就 说 看 见 咧 往 东 咧 或 看 见 咧 过 河 咧,jie1 sha4ng de xia4ng zi li3 de ha2i zi cha2ng sha4ng kua3 na3i na3i me2n qia2n de ko1ng de sha4ng la2i wa2n ta1 men za4i ca3o wo1 li3 zhuo1 ma3 zha4 zhuo1 yo2u hu2 lu2 zhuo1 da4o le jiu4 na2 ge3i kua3 na3i na3i ka4n kua3 na3i na3i ni3 ka4n da4 bu4 da4 kua3 na3i na3i bi4 he3n re4n zhe1n de ka4n ka4n shuo1 da4 zhe1n da4 ha2i zi wa2n hui2 yo4u zhua3n da4o bie2 chu4 qu4 wa2n le huo4 ya2n he2 zo3u xia4 qu4 huo4 guo4 qia2o da4o dui4 a4n yua3n yua3n de ge4 da4o shi4 gua1n qu4 ka4n fa4ng she1ng de wu1 gui1 ha2i zi de ma1 ma1 yo3u shi2 la2i zha3o ha2i zi huo4 jia1 li3 la2i le qi1n qi1 huo4 zuo4 de2 le jia4n xi1n yi1 ya4o ta1 hui2 jia1 shi4 shi4 jiu4 we4n kua3 na3i na3i ka4n jia4n wo3 jia1 ma2o ma2o le me kua3 na3i na3i jiu4 shuo1 ka4n jia4n lie3 wa3ng do1ng lie3 huo4 ka4n jia4n lie3 guo4 he2 lie3
侉 奶 奶 吃 得 真 是 苦 她 年 到 头 喝 粥 三 顿 都 是 粥 平 常 是 她 到 米 店 买 了 最 糙 最 糙 的 米 来 煮 逢 到 粥 厂 放 粥 这 粥 厂 是 官 办 的 门 口 还 挂 块 牌 县 粥 厂 她 就 提 了 个 木 量 子 小 水 桶 去 打 粥 这 天 她 就 自 己 不 开 火 仓 了 喝 这 粥 粥 厂 里 打 来 的 粥 比 侉 奶 奶 自 己 煮 的 要 白 得 多 侉 奶 奶 也 吃 菜 她 的 菜 是 她 自 己 腌 的 红 胡 萝 卜 啊 呀 那 叫 咸 比 盐 还 咸 咸 得 发 苦 不 信 你 去 尝 口 看,kua3 na3i na3i chi1 de2 zhe1n shi4 ku3 ta1 nia2n da4o to2u he1 zho1u sa1n du4n do1u shi4 zho1u pi2ng cha2ng shi4 ta1 da4o mi3 dia4n ma3i le zui4 ca1o zui4 ca1o de mi3 la2i zhu3 fe2ng da4o zho1u cha3ng fa4ng zho1u zhe4 zho1u cha3ng shi4 gua1n ba4n de me2n ko3u ha2i gua4 kua4i pa2i xia4n zho1u cha3ng ta1 jiu4 ti2 le ge4 mu4 lia4ng zi xia3o shui3 to3ng qu4 da3 zho1u zhe4 tia1n ta1 jiu4 zi4 ji3 bu4 ka1i huo3 ca1ng le he1 zhe4 zho1u zho1u cha3ng li3 da3 la2i de zho1u bi3 kua3 na3i na3i zi4 ji3 zhu3 de ya4o ba2i de2 duo1 kua3 na3i na3i ye3 chi1 ca4i ta1 de ca4i shi4 ta1 zi4 ji3 ya1n de ho2ng hu2 luo2 bo a ya na4 jia4o xia2n bi3 ya2n ha2i xia2n xia2n de2 fa1 ku3 bu4 xi4n ni3 qu4 cha2ng ko3u ka4n
只 有 她 的 侄 儿 来 的 那 天 才 变 变 花 样,zhi3 yo3u ta1 de zhi2 e2r la2i de na4 tia1n ca2i bia4n bia4n hua1 ya4ng
侉 奶 奶 有 个 亲 人 是 她 的 侄 儿 过 继 给 她 了 也 可 说 是 她 的 儿 子 名 字 只 有 个 字 叫 个 牛 牛 在 运 河 堤 上 卖 力 气 也 拉 纤 也 推 车 也 碾 石 头 他 隔 个 十 天 半 月 来 看 看 他 的 过 继 的 娘 他 的 家 口 多 不 能 给 娘 带 什 么 只 带 了 三 斤 重 的 块 锅 盔 娘 看 见 牛 来 了 就 上 街 到 卖 熏 烧 的 王 二 的 摊 子 上 切 二 百 钱 猪 头 肉 用 半 张 荷 叶 托 着 另 外 还 忘 不 了 买 几 根 大 葱 半 碗 酱 娘 俩 就 结 结 实 实 地 吃 了 顿 山 东 饱 饭,kua3 na3i na3i yo3u ge4 qi1n re2n shi4 ta1 de zhi2 e2r guo4 ji4 ge3i ta1 le ye3 ke3 shuo1 shi4 ta1 de e2r zi mi2ng zi4 zhi3 yo3u ge4 zi4 jia4o ge4 niu2 niu2 za4i yu4n he2 di1 sha4ng ma4i li4 qi4 ye3 la1 xia1n ye3 tui1 che1 ye3 nia3n shi2 to2u ta1 ge2 ge4 shi2 tia1n ba4n yue4 la2i ka4n ka4n ta1 de guo4 ji4 de nia2ng ta1 de jia1 ko3u duo1 bu4 ne2ng ge3i nia2ng da4i she2n me zhi3 da4i le sa1n ji1n zho4ng de kua4i guo1 kui1 nia2ng ka4n jia4n niu2 la2i le jiu4 sha4ng jie1 da4o ma4i xu1n sha1o de wa2ng e4r de ta1n zi sha4ng qie4 e4r ba3i qia2n zhu1 to2u ro4u yo4ng ba4n zha1ng he2 ye4 tuo1 zhe li4ng wa4i ha2i wa4ng bu4 le ma3i ji3 ge1n da4 co1ng ba4n wa3n jia4ng nia2ng lia3 jiu4 jie2 jie2 shi2 shi2 de chi1 le du4n sha1n do1ng ba3o fa4n
侉 奶 奶 的 八 棵 榆 树 年 年 地 长 大 了 香 店 的 杨 老 板 几 次 托 甲 长 丁 裁 缝 来 探 过 侉 奶 奶 的 口 风 问 她 卖 不 卖 榆 皮 是 做 香 的 原 料 这 种 事 由 买 主 亲 自 出 面 总 不 合 适 老 街 旧 邻 的 总 得 有 个 居 间 的 人 出 来 说 话 这 样 要 价 还 价 才 有 余 地 丁 裁 缝 来 趟 侉 奶 奶 总 是 说 树 还 小 咧 叫 它 再 长 长,kua3 na3i na3i de ba1 ke1 yu2 shu4 nia2n nia2n de zha3ng da4 le xia1ng dia4n de ya2ng la3o ba3n ji3 ci4 tuo1 jia3 zha3ng di1ng ca2i fe4ng la2i ta4n guo4 kua3 na3i na3i de ko3u fe1ng we4n ta1 ma4i bu4 ma4i yu2 pi2 shi4 zuo4 xia1ng de yua2n lia4o zhe4 zho3ng shi4 yo2u ma3i zhu3 qi1n zi4 chu1 mia4n zo3ng bu4 he2 shi4 la3o jie1 jiu4 li2n de zo3ng de2 yo3u ge4 ju1 jia1n de re2n chu1 la2i shuo1 hua4 zhe4 ya4ng ya4o jia4 ha2i jia4 ca2i yo3u yu2 de di1ng ca2i fe4ng la2i ta4ng kua3 na3i na3i zo3ng shi4 shuo1 shu4 ha2i xia3o lie3 jia4o ta1 za4i zha3ng zha3ng
人 们 私 下 议 论 侉 奶 奶 不 卖 榆 树 她 是 指 着 它 当 棺 材 本 哪,re2n men si1 xia4 yi4 lu4n kua3 na3i na3i bu4 ma4i yu2 shu4 ta1 shi4 zhi3 zhe ta1 da1ng gua1n ca2i be3n na3
榆 树 年 年 地 长 侉 奶 奶 年 年 地 活 着 年 年 地 纳 鞋 底,yu2 shu4 nia2n nia2n de zha3ng kua3 na3i na3i nia2n nia2n de huo2 zhe nia2n nia2n de na4 xie2 di3
侉 奶 奶 的 生 活 实 在 是 平 淡 之 至 除 了 看 驴 打 滚 看 孩 子 捉 蚂 蚱 捉 油 葫 芦 还 有 些 什 么 值 得 提 的 事 呢 这 些 捉 蚂 蚱 的 孩 子 年 比 年 大 侉 奶 奶 纳 他 们 穿 的 鞋 底 尺 码 年 比 年 放 出 来 了,kua3 na3i na3i de she1ng huo2 shi2 za4i shi4 pi2ng da4n zhi1 zhi4 chu2 le ka4n lv2 da3 gu3n ka4n ha2i zi zhuo1 ma3 zha4 zhuo1 yo2u hu2 lu2 ha2i yo3u xie1 she2n me zhi2 de2 ti2 de shi4 ne zhe4 xie1 zhuo1 ma3 zha4 de ha2i zi nia2n bi3 nia2n da4 kua3 na3i na3i na4 ta1 men chua1n de xie2 di3 chi3 ma3 nia2n bi3 nia2n fa4ng chu1 la2i le
值 得 提 的 有,zhi2 de2 ti2 de yo3u
有 年 杨 家 香 店 的 作 坊 接 连 着 了 三 次 火 查 不 出 起 火 原 因 人 说 这 是 狐 火 是 狐 狸 用 尾 巴 蹭 出 来 的 于 是 在 香 店 作 坊 的 墙 外 盖 了 个 三 尺 高 的 狐 仙 庙 常 常 有 人 来 烧 香 着 火 的 时 候 满 天 通 红 乌 鸦 乱 飞 乱 叫 火 光 照 着 侉 奶 奶 的 八 棵 榆 树 也 是 通 红 的 像 是 火 树 样,yo3u nia2n ya2ng jia1 xia1ng dia4n de zuo4 fa1ng jie1 lia2n zhe le sa1n ci4 huo3 cha2 bu4 chu1 qi3 huo3 yua2n yi1n re2n shuo1 zhe4 shi4 hu2 huo3 shi4 hu2 li2 yo4ng we3i ba1 ce4ng chu1 la2i de yu2 shi4 za4i xia1ng dia4n zuo4 fa1ng de qia2ng wa4i ga4i le ge4 sa1n chi3 ga1o de hu2 xia1n mia4o cha2ng cha2ng yo3u re2n la2i sha1o xia1ng zhe huo3 de shi2 ho4u ma3n tia1n to1ng ho2ng wu1 ya1 lua4n fe1i lua4n jia4o huo3 gua1ng zha4o zhe kua3 na3i na3i de ba1 ke1 yu2 shu4 ye3 shi4 to1ng ho2ng de xia4ng shi4 huo3 shu4 ya4ng
有 天 不 知 怎 么 发 现 了 海 潮 庵 里 藏 着 窝 土 匪 地 方 保 安 队 来 捉 他 们 里 面 往 外 打 枪 外 面 往 里 打 枪 乒 乒 乓 乓 最 后 是 有 人 献 计 用 火 攻 在 庵 外 墙 根 堆 了 稻 草 放 火 烧 土 匪 吃 不 住 劲 只 好 把 枪 丢 出 举 着 手 出 来 就 擒 了 海 潮 庵 就 在 侉 奶 奶 家 前 面 不 远 两 边 开 仗 的 情 形 她 看 得 清 清 楚 楚 她 很 奇 怪 离 得 这 么 近 她 怎 么 就 不 知 道 庵 里 藏 着 土 匪 呢,yo3u tia1n bu4 zhi1 ze3n me fa1 xia4n le ha3i cha2o a1n li3 ca2ng zhe wo1 tu3 fe3i de fa1ng ba3o a1n dui4 la2i zhuo1 ta1 men li3 mia4n wa3ng wa4i da3 qia1ng wa4i mia4n wa3ng li3 da3 qia1ng pi1ng pi1ng pa1ng pa1ng zui4 ho4u shi4 yo3u re2n xia4n ji4 yo4ng huo3 go1ng za4i a1n wa4i qia2ng ge1n dui1 le da4o ca3o fa4ng huo3 sha1o tu3 fe3i chi1 bu4 zhu4 ji4n zhi3 ha3o ba3 qia1ng diu1 chu1 ju3 zhe sho3u chu1 la2i jiu4 qi2n le ha3i cha2o a1n jiu4 za4i kua3 na3i na3i jia1 qia2n mia4n bu4 yua3n lia3ng bia1n ka1i zha4ng de qi2ng xi2ng ta1 ka4n de2 qi1ng qi1ng chu3 chu3 ta1 he3n qi2 gua4i li2 de2 zhe4 me ji4n ta1 ze3n me jiu4 bu4 zhi1 da4o a1n li3 ca2ng zhe tu3 fe3i ne
这 些 使 侉 奶 奶 留 下 深 刻 印 象 然 而 与 她 的 生 活 无 关,zhe4 xie1 shi3 kua3 na3i na3i liu2 xia4 she1n ke4 yi4n xia4ng ra2n e2r yu3 ta1 de she1ng huo2 wu2 gua1n
使 她 的 生 活 发 生 点 变 化 的 是,shi3 ta1 de she1ng huo2 fa1 she1ng dia3n bia4n hua4 de shi4
